52.33,5.02,52.32,4.76,9
25.78,-80.55,25.79,-80.32,9
52.97,33.98,52.78,35.05,9
50.11,8.87,50.04,8.57,9
-1.1,-35.1,-1.73,-35.46,9
51.5,-51.86,51.21,-52.94,9
61.17,-150.0,61.17,-150.27,9
50.1,8.84,50.03,8.56,9
22.3,113.9,22.19,114.08,9
61.17,-150.0,61.17,-150.25,9
22.3,113.9,22.22,114.08,9
61.17,-149.99,61.24,-150.09,9
22.3,113.92,22.27,113.82,9
56.21,29.83,56.07,31.09,9
50.09,8.79,50.04,8.56,9
31.1,121.81,30.9,121.88,9
33.95,-118.24,33.93,-118.41,9
63.26,58.65,63.13,60.12,9
23.84,-77.38,23.23,-77.36,9
33.95,-118.3,33.93,-118.4,9
22.29,114.19,22.3,113.9,9
40.79,-133.41,40.6,-132.55,9
37.43,126.49,37.25,126.64,9
61.17,-149.99,61.26,-150.12,9
22.29,115.51,22.27,114.95,9
33.95,-118.28,33.93,-118.4,9
-1.38,36.84,-1.32,36.93,9
25.78,-80.49,25.79,-80.29,9
38.18,-127.19,38.36,-127.95,9
61.17,-150.48,61.17,-150.02,9
61.09,56.44,60.97,55.22,9
22.29,114.17,22.3,113.9,9
35.57,140.52,35.74,140.39,9
1.19,103.91,1.35,103.98,9
22.3,113.9,22.34,114.02,9
59.94,-169.99,59.7,-171.18,9
61.19,-168.83,61.22,-169.84,9
37.19,126.7,37.38,126.53,9
56.08,46.05,56.07,47.24,9
61.17,-150.0,61.17,-150.43,8
51.41,12.2,51.42,12.32,8
56.11,44.64,56.03,43.39,8
3.68,-32.75,3.11,-33.17,8
49.17,-53.03,49.5,-52.01,8
22.29,113.88,22.18,113.74,8
50.87,7.14,50.74,7.33,8
61.18,-150.0,61.17,-150.18,8
15.3,102.31,15.63,102.93,8
56.09,44.07,56.25,45.09,8
30.58,122.4,29.97,122.37,8
33.96,-118.18,33.93,-118.41,8
62.87,-112.2,63.34,-113.19,8
22.17,113.74,22.29,113.89,8
50.08,8.75,50.04,8.56,8
50.04,8.56,50.07,8.69,8
50.73,7.34,50.87,7.14,8
61.17,-150.19,61.17,-150.0,8
61.68,-57.43,61.26,-58.65,8
61.18,-149.99,61.17,-150.16,8
61.17,-150.0,61.17,-150.24,8
61.24,-150.08,61.17,-150.0,8
22.3,113.9,22.26,114.08,8
25.4,122.0,25.76,122.57,8
52.32,4.97,52.32,4.76,8
-1.1,-35.1,-0.43,-34.82,8
61.17,-150.16,61.17,-150.0,8
51.29,-52.79,51.6,-51.62,8
41.58,-63.75,41.48,-64.56,8
45.78,47.36,46.28,46.79,8
52.32,4.96,52.32,4.76,8
61.17,-150.0,61.26,-150.13,8
42.75,18.38,43.33,17.81,8
37.45,126.47,37.33,126.58,8
26.73,122.96,27.35,123.45,8
40.49,-73.88,40.64,-73.76,8
50.07,8.7,50.04,8.56,8
52.32,4.94,52.32,4.75,8
61.17,-150.19,61.18,-150.0,8
50.78,7.27,50.87,7.13,8
61.18,-149.99,61.17,-150.09,8
22.3,114.15,22.3,113.9,8
25.78,-80.5,25.79,-80.29,8
39.94,-139.24,40.0,-140.0,8
43.7,30.89,43.93,30.13,8
40.62,49.66,40.66,48.96,8
33.94,-118.38,33.92,-118.66,8
60.9,-151.35,61.14,-150.73,8
32.42,-109.43,32.24,-108.44,8
-0.4,36.86,0.3,36.62,8
50.73,5.59,50.63,5.44,8
30.56,129.49,31.07,130.34,8
22.18,113.74,22.29,113.89,8
52.26,4.67,52.3,4.77,8
61.17,-149.99,61.25,-150.1,8
61.17,-150.5,61.17,-150.02,8
37.55,6.8,36.82,6.69,8
49.71,6.44,49.63,6.21,8
59.86,-170.39,59.58,-171.74,8
22.09,113.81,22.28,113.83,8
50.09,8.8,50.03,8.55,8
40.55,-73.83,40.65,-73.76,8
56.07,46.21,56.11,44.96,8
51.05,-40.79,51.02,-40.0,8
55.84,-51.38,56.05,-49.81,8
33.95,-118.29,33.93,-118.41,8
27.34,124.92,27.83,125.58,8
22.19,113.73,22.3,113.92,8
23.1,63.47,23.01,64.34,8
40.86,34.7,40.56,35.59,8
35.56,140.52,35.74,140.39,8
22.24,113.74,22.32,113.92,8
61.17,-150.0,61.25,-150.09,8
33.96,-118.2,33.93,-118.41,8
41.97,-87.65,41.97,-87.92,8
25.05,121.19,24.9,121.0,8
56.11,44.56,56.09,45.74,8
3.92,-32.35,4.58,-31.99,8
50.04,8.56,50.07,8.7,8
5.1,-74.71,5.01,-74.49,8
22.27,114.23,22.3,113.91,8
31.11,121.08,30.98,120.57,8
22.3,113.91,22.27,114.24,8
61.17,-150.32,61.17,-150.0,8
41.97,-88.0,41.97,-87.89,8
20.39,114.6,19.85,114.24,8
24.97,121.09,25.08,121.23,8
37.45,126.47,37.3,126.61,8
41.97,-88.18,41.97,-87.9,8
61.17,-150.33,61.17,-150.0,8
55.97,37.4,55.99,37.54,8
27.37,124.96,27.83,125.58,8
48.75,-51.04,49.0,-49.97,8
33.93,-118.41,33.95,-118.23,8
20.59,115.92,20.32,115.36,8
40.65,-73.76,40.55,-73.83,8
27.11,124.61,27.66,125.35,8
25.08,121.23,24.97,121.09,8
61.26,-150.11,61.17,-150.0,8
22.24,113.76,22.3,113.92,8
33.93,-118.41,33.95,-118.26,8
4.29,101.05,4.85,100.68,8
33.95,-118.29,33.93,-118.4,8
56.03,43.34,56.11,44.57,8
37.28,126.63,37.44,126.48,8
30.86,121.94,30.94,122.28,8
40.51,-73.86,40.64,-73.76,8
22.31,113.9,22.18,113.74,8
61.17,-149.99,61.27,-150.14,8
22.33,114.01,22.3,113.91,8
60.95,-171.7,60.8,-173.1,8
31.2,121.6,31.11,121.07,8
33.95,-118.26,33.93,-118.4,8
37.37,126.54,37.17,126.72,8
22.28,115.13,22.26,114.64,8
41.97,-87.71,41.97,-87.92,8
22.3,113.9,22.27,114.23,8
53.07,-99.51,53.49,-100.23,8
57.85,49.9,57.76,48.61,8
61.25,-150.1,61.17,-149.99,8
50.1,8.83,50.04,8.56,8
12.37,-19.13,11.84,-19.44,8
33.95,-118.22,33.93,-118.41,8
37.42,126.5,37.25,126.65,8
22.24,113.75,22.3,113.92,8
26.65,-93.71,26.12,-94.06,8
22.12,113.77,22.28,113.86,8
61.17,-150.4,61.17,-149.99,8
37.26,126.63,37.44,126.48,8
41.97,-88.17,41.97,-87.9,8
61.17,-150.47,61.17,-150.03,7
50.04,8.56,50.07,8.67,7
31.13,121.15,31.01,120.66,7
46.42,46.28,45.79,46.72,7
41.97,-87.67,41.97,-87.92,7
22.57,62.83,22.25,63.54,7
22.3,113.9,22.28,114.08,7
23.39,113.73,24.01,113.49,7
21.83,113.92,22.18,113.74,7
58.04,-22.37,58.06,-23.94,7
30.5,122.4,31.02,122.22,7
50.04,8.56,50.07,8.71,7
61.17,-150.21,61.18,-150.0,7
33.95,-118.27,33.93,-118.4,7
33.94,-118.38,33.92,-118.55,7
22.26,113.78,22.31,113.92,7
2.63,-33.44,3.15,-32.95,7
40.54,-73.84,40.65,-73.76,7
40.59,48.05,40.61,47.23,7
43.74,30.76,43.98,29.98,7
42.43,33.34,42.56,32.28,7
55.47,-104.48,55.84,-105.42,7
61.17,-150.39,61.17,-149.99,7
50.07,8.73,50.03,8.55,7
42.63,18.49,42.01,19.09,7
61.17,-150.0,61.17,-150.35,7
11.63,-76.53,10.9,-76.39,7
52.33,5.06,52.32,4.76,7
35.74,140.39,35.58,140.51,7
36.62,128.34,36.34,128.85,7
33.94,-118.38,33.92,-118.7,7
4.7,-74.78,5.1,-74.71,7
52.32,4.85,52.31,4.75,7
55.99,37.53,55.97,37.4,7
34.53,24.14,35.07,23.82,7
49.89,-11.42,49.8,-12.41,7
42.75,18.38,42.19,18.92,7
62.86,-112.18,62.34,-111.14,7
52.32,4.76,52.33,5.04,7
52.32,4.75,52.32,4.93,7
22.3,114.14,22.3,113.9,7
49.63,6.21,49.7,6.41,7
41.97,-87.75,41.97,-87.92,7
50.08,8.77,50.03,8.55,7
59.61,-171.61,59.89,-170.25,7
61.47,-58.0,61.86,-56.93,7
64.32,-169.57,64.39,-171.03,7
61.17,-150.18,61.18,-150.0,7
61.17,-150.0,61.33,-150.08,7
22.18,113.74,22.31,113.89,7
1.18,103.91,1.35,103.98,7
-3.69,-36.42,-3.04,-36.1,7
61.17,-150.0,61.17,-150.18,7
61.18,-149.99,61.17,-150.13,7
52.51,37.99,52.07,38.91,7
6.92,-79.98,6.24,-80.14,7
23.22,119.67,22.8,118.91,7
22.3,113.9,22.33,114.02,7
27.29,124.85,27.83,125.58,7
22.12,113.83,22.27,113.81,7
22.52,118.42,22.93,119.15,7
61.24,-150.08,61.17,-149.99,7
61.18,-150.0,61.17,-150.11,7
19.77,114.51,20.11,115.21,7
33.93,-118.41,33.95,-118.25,7
50.87,7.13,50.79,7.26,7
51.41,12.2,51.42,12.35,7
50.65,5.46,50.61,5.28,7
37.4,125.38,37.51,126.03,7
41.97,-87.74,41.97,-87.92,7
22.16,113.75,22.3,113.87,7
24.9,121.0,25.05,121.19,7
56.09,44.29,56.09,45.52,7
25.79,-80.29,25.78,-80.47,7
37.44,126.48,37.31,126.6,7
49.63,6.21,49.67,6.34,7
22.31,113.94,22.24,114.3,7
30.88,121.89,31.09,121.81,7
57.97,-20.0,57.99,-18.4,7
23.5,60.32,23.72,59.72,7
35.89,132.45,35.87,131.78,7
40.43,-129.09,40.84,-129.74,7
50.1,8.85,50.04,8.57,7
52.33,5.03,52.32,4.76,7
61.17,-150.01,61.17,-150.45,7
22.5,118.4,22.95,119.18,7
50.1,8.83,50.03,8.56,7
54.31,35.03,54.22,36.15,7
61.25,-150.1,61.17,-150.0,7
52.2,-136.31,52.0,-135.46,7
22.3,113.9,22.23,114.09,7
22.61,117.97,22.33,117.46,7
22.26,113.76,22.32,113.92,7
37.34,144.28,37.9,144.97,7
50.87,7.13,50.81,7.23,7
33.93,-118.41,33.96,-118.2,7
33.94,-118.38,33.93,-118.52,7
6.64,-80.05,6.0,-80.19,7
57.78,39.05,58.12,40.13,7
61.26,-150.12,61.17,-150.0,7
52.33,5.05,52.32,4.76,7
19.51,-98.94,19.43,-99.08,7
61.17,-150.0,61.17,-150.26,7
22.28,114.21,22.3,113.9,7
64.92,42.71,65.16,44.32,7
27.32,123.43,27.95,123.96,7
27.35,123.45,27.99,124.0,7
22.32,113.91,22.18,113.74,7
25.07,121.22,25.2,121.38,7
43.37,-126.61,43.82,-126.91,7
56.11,44.55,56.03,43.31,7
41.97,-87.68,41.97,-87.92,7
51.41,12.2,51.42,12.37,7
49.59,6.11,49.64,6.23,7
31.3,121.33,31.28,121.74,7
22.18,113.74,22.15,114.07,7
19.44,118.22,19.03,117.79,7
33.94,-118.38,33.93,-118.49,7
61.17,-150.46,61.17,-150.01,7
37.23,126.67,37.38,126.53,7
60.85,-59.86,61.26,-58.65,7
27.19,123.32,27.93,123.9,7
57.62,47.9,57.34,46.71,7
61.18,-149.99,61.17,-150.12,7
61.17,-150.0,61.29,-150.17,7
51.0,-53.96,51.29,-52.79,7
56.11,44.99,56.07,46.25,7
50.73,-51.56,50.59,-52.43,7
22.48,73.14,22.35,74.09,7
37.19,126.7,37.37,126.54,7
22.3,113.93,22.28,113.83,7
37.45,126.47,37.27,126.63,7
30.94,121.86,31.1,121.81,7
52.32,4.87,52.31,4.75,7
33.95,-118.27,33.93,-118.41,7
33.93,-118.41,33.95,-118.22,7
41.05,48.79,40.39,49.12,7
4.28,-32.32,3.68,-32.75,7
23.89,106.28,23.79,107.16,7
56.09,45.51,56.02,46.75,7
49.67,6.32,49.63,6.21,7
37.22,126.67,37.4,126.51,7
57.83,49.58,57.9,50.78,7
50.0,-133.13,50.02,-134.24,7
61.17,-149.99,61.24,-150.07,7
55.97,37.4,55.99,37.51,7
56.08,46.14,56.07,47.33,7
52.32,4.76,52.32,4.97,7
52.32,4.76,52.33,5.02,7
25.79,-80.29,25.78,-80.48,7
55.97,44.27,56.03,43.19,7
54.44,33.15,54.39,34.34,7
22.62,113.97,22.57,113.85,7
22.27,113.82,22.3,113.93,7
56.47,35.32,56.57,34.15,7
24.44,120.59,24.07,120.17,7
49.88,-56.06,50.07,-55.13,7
11.03,-76.64,11.69,-76.68,7
30.58,122.4,31.1,122.12,7
40.13,-57.57,39.59,-58.48,7
-5.23,-37.38,-4.63,-37.03,7
22.31,113.92,22.26,113.79,7
50.04,8.56,50.08,8.75,7
40.86,-56.35,40.69,-57.15,7
61.17,-150.0,61.17,-150.22,7
37.39,117.72,37.15,116.9,7
37.35,144.28,37.9,144.97,7
33.95,-118.26,33.93,-118.41,7
55.97,37.4,56.0,37.63,7
49.64,6.23,49.58,6.1,7
61.17,-149.99,61.17,-150.36,7
61.17,-150.27,61.17,-150.0,7
25.79,-80.31,25.74,-80.2,7
37.15,123.96,37.19,124.73,7
15.14,109.12,15.81,109.27,7
10.62,-79.27,11.27,-79.18,7
53.12,100.73,52.74,101.58,7
29.99,122.48,30.78,122.53,7
22.16,114.01,22.18,113.74,7
39.23,137.75,39.82,137.51,7
28.92,118.45,29.25,118.86,7
22.19,113.74,22.3,113.92,7
12.72,-18.92,12.15,-19.26,7
19.87,114.71,20.22,115.45,7
19.39,109.11,19.78,109.62,7
22.15,113.75,22.29,113.89,7
37.44,126.48,37.29,126.62,7
18.83,108.13,18.37,107.62,7
50.07,8.71,50.04,8.56,7
24.97,121.08,25.08,121.23,7
13.7,100.76,13.88,100.81,7
40.51,-73.86,40.65,-73.76,7
29.37,119.02,29.06,118.63,7
27.38,124.97,27.83,125.58,7
30.72,121.9,30.35,121.62,7
26.32,-145.44,26.01,-146.17,7
41.97,-87.66,41.97,-87.92,7
